transaction_id,user_id,transaction_date,raw_timestamp,region,city,product_category,price,quantity,sale_amount,status,age,subscription,store_id,email,username
T11783,CB-12535,2015-07-09,2015-07-09 18:56:43,East,Franklin,Office Supplies,40.98,3,122.94,Failed,19,Premium,S09,claudia.bergmann@example.com,claudia15
T17081,JE-15715,2016-09-02,2016-09-02 17:27:46,South,Charlotte,Furniture,157.51,3,472.518,,47,Premium,S04,joe.elijah@example.com,joe93
T19158,ML-17395,2014-08-04,2014-08-04 15:20:04,East,Bangor,Office Supplies,,13,259.74,Pending,60,Free,S02,marina.lichtenstein@example.com,marina92
T19804,PJ-19015,2015-07-18,2015-07-18 11:12:12,East,New York City,Technology,,1,135.99,Completed,31,Free,S01,pauline.johnson@example.com,pauline36
T16215,AS-10240,2014-10-11,2014-10-11 13:42:13,West,Redondo Beach,Office Supplies,7.64,1,7.64,Failed,22,Basic,S05,alan.shonely@example.com,alan88
T18841,FH-14275,2014-04-06,6/4/2014 14.30,West,Los Angeles,Technology,99.99,3,299.97,Failed,66,Basic,S11,frank.hawley@example.com,frank4
T14462,DS-13030,2017-09-28,2017-09-28 12:51:20,West,Aurora,Technology,27.19,2,54.384,Pending,66,Free,S09,darrin.sayre@example.com,darrin78
T15706,RP-19390,2014-11-03,2014-11-03 14:39:50,East,Fairfield,Office Supplies,3.88,3,11.64,Pending,36,Basic,S11,resi.pölking@example.com,resi40
T18770,PO-19180,2016-09-12,2016-09-12 09:52:16,West,Louisville,Technology,48.98,3,146.952,Completed,57,Basic,S12,philisse.overcash@example.com,philisse75
T14313,WB-21850,2014-11-04,2014-11-04 21:41:15,West,Los Angeles,Technology,111.99,4,447.968,Failed,24,Free,S08,william.brown@example.com,william41
T10806,RA-19915,2014-11-01,2014-11-01 21:05:48,West,Denver,Office Supplies,14.39,3,43.176,Pending,37,Basic,S05,russell.applegate@example.com,russell39
T18880,AM-10360,2015-03-23,2015-03-23 19:54:07,West,Los Angeles,Office Supplies,17.52,11,192.72,Failed,56,Free,S03,alice.mccarthy@example.com,alice81
T13170,KC-16675,2016-05-28,2016-05-28 11:50:36,South,Tallahassee,Office Supplies,4.78,13,62.192,Pending,59,Free,S04,kimberly.carter@example.com,kimberly43
T10941,KC-16255,2016-06-19,2016-06-19 21:41:45,West,San Francisco,Office Supplies,8.56,2,17.12,Failed,34,Basic,S07,,karen51
T13526,SU-20665,2017-12-10,2017-12-10 11:24:16,South,Jackson,Technology,199.99,3,599.97,Completed,22,Free,S04,stephanie.ulpright@example.com,stephanie2
T14663,SV-20785,2015-05-03,2015-05-03 10:06:46,East,Philadelphia,Office Supplies,25.58,3,76.752,Failed,58,Premium,S09,stewart.visinsky@example.com,stewart59
T18079,RF-19345,2015-06-23,2015-06-23 09:08:23,South,East Point,Technology,,3,75,Failed,68,Premium,S04,randy.ferguson@example.com,randy64
T16598,SV-20785,2014-06-06,2014-06-06 08:59:16,South,Jacksonville,Office Supplies,1.36,1,1.365,Completed,35,Premium,S02,stewart.visinsky@example.com,stewart6
T17679,KM-16375,2014-12-31,2014-12-31 18:20:52,East,Providence,Office Supplies,4.98,3,14.94,Failed,61,Premium,S05,katherine.murray@example.com,katherine6
T12100,RD-19900,2017-09-07,2017-09-07 19:11:26,West,Portland,Technology,39.99,7,279.944,Failed,46,Premium,S11,ruben.dartt@example.com,ruben61
T19518,MS-17710,2015-08-24,2015-08-24 11:02:56,East,Bowling Green,Office Supplies,2.3,3,6.912,Completed,25,Basic,S11,maurice.satty@example.com,maurice19
T32627,JF-15415,2017-09-11,2017-09-11 14:47:11,West,Seattle,Office Supplies,294.39,5,1471.96,Completed,61,Free,S12,jennifer.ferguson@example.com,jennifer61
T19767,DB-13660,2017-02-28,2017-02-28 20:05:03,East,Middletown,Office Supplies,7.78,1,7.78,Failed,25,Premium,S03,duane.benoit@example.com,duane15
T11162,LT-16765,2014-09-01,2014-09-01 13:42:02,West,Escondido,Office Supplies,17.98,3,53.94,Failed,52,Free,S01,larry.tron@example.com,larry13
T17007,SP-20860,2014-12-15,2014-12-15 12:51:31,Central,Chicago,Furniture,4.27,2,8.544,,33,Basic,S05,sung.pak@example.com,sung8
T15177,JH-15985,2016-11-05,2016-11-05 21:57:14,West,San Francisco,Office Supplies,26.62,2,53.248,Completed,45,Basic,S09,joseph.holt@example.com,joseph36
T17941,DS-13180,2016-12-14,2016-12-14 14:38:34,West,San Diego,Furniture,40.71,2,81.424,Completed,23,Free,S08,david.smith@example.com,david81
T18500,AB-10150,2014-03-05,2014-03-05 09:31:45,East,Yonkers,Office Supplies,8.27,6,49.632,Pending,38,Premium,S01,aimee.bixby@example.com,aimee11
T16585,AM-10705,2017-07-21,2017-07-21 18:57:23,South,Salem,Technology,67.99,4,271.96,Completed,53,Basic,S05,anne.mcfarland@example.com,anne28
T19267,NM-18445,2014-02-08,2014-02-08 17:10:26,West,North Las Vegas,Furniture,7.28,2,14.56,Completed,70,Premium,S09,,nathan22
T13834,MY-18295,2014-11-24,2014-11-24 11:23:11,East,Columbus,Technology,209.99,5,1049.97,Failed,68,Basic,S08,muhammed.yedwab@example.com, 
T15103,AZ-10750,2014-03-17,2014-03-17 15:35:28,Central,Dallas,Office Supplies,5.18,3,15.552,Completed,28,Basic,S12,annie.zypern@example.com,annie26
T16430,SH-20395,2014-11-03,2014-11-03 17:28:37,South,Jacksonville,Office Supplies,12.99,2,25.984,Pending,42,Basic,S02,shahid.hopkins@example.com,shahid56
T13010,RR-19525,2016-07-25,2016-07-25 11:05:44,East,Toledo,Office Supplies,48.78,5,243.88,Failed,44,Basic,S06,rick.reed@example.com,rick31
T11598,AB-10150,2017-11-19,2017-11-19 21:20:08,Central,Carrollton,Office Supplies,4.22,4,16.896,,61,Free,S03,aimee.bixby@example.com,aimee72
T13284,MH-17785,2014-09-30,2014-09-30 16:51:48,East,New York City,Furniture,5.08,3,15.24,Pending,49,Basic,S08,maya.herman@example.com,maya98
T19631,NM-18520,2016-05-31,2016-05-31 10:35:33,East,New York City,Office Supplies,2.38,3,7.152,Failed,61,Free,S10,neoma.murray@example.com,neoma83
T18405,HE-14800,2017-07-08,2017-07-08 21:43:01,East,Newark,Furniture,20.98,4,83.92,Pending,41,Free,S11,harold.engle@example.com,harold82
T18819,PW-19240,2015-11-23,2015-11-23 18:49:21,East,Wilmington,Office Supplies,6.48,6,38.88,Pending,66,Premium,S01,pierre.wener@example.com,pierre6
T19816,AG-10495,2015-06-08,2015-06-08 19:00:37,South,Saint Petersburg,Office Supplies,24.78,7,173.488,Failed,52,Free,S01,andrew.gjertsen@example.com,andrew65
T12962,PO-19180,2017-04-26,2017-04-26 08:50:21,West,Seattle,Office Supplies,4.91,8,39.28,Failed,43,Premium,S04,philisse.overcash@example.com,philisse91
T11309,RC-19825,2016-06-20,2016-06-20 11:33:31,West,Pasadena,Office Supplies,10.89,2,21.78,Pending,61,Premium,S07,roy.collins@example.com,roy54
T11019,KM-16225,2015-07-06,2015-07-06 21:46:21,East,New York City,Technology,24.99,5,124.95,Failed,57,Premium,S01,kalyca.meade@example.com,kalyca85
T19848,MH-17290,2017-09-02,2017-09-02 16:45:35,West,Los Angeles,Furniture,102.3,5,511.5,Completed,27,Premium,S03,marc.harrigan@example.com,marc85
T14043,AJ-10795,2014-12-29,2014-12-29 12:43:22,West,San Francisco,Office Supplies,30.53,9,274.77,Completed,34,Basic,S01,anthony.johnson@example.com,anthony45
T18484,EN-13780,2016-09-20,2016-09-20 17:30:43,Central,Grand Rapids,Office Supplies,16.74,5,83.7,Pending,40,Premium,S10,edward.nazzal@example.com,edward58
T18626,HG-14965,2015-12-08,2015-12-08 12:25:25,West,Colorado Springs,Office Supplies,5.23,3,15.696,Completed,40,Premium,S11,henry.goldwyn@example.com,henry80
T11902,DW-13480,2016-08-20,2016-08-20 09:54:52,Central,Detroit,Technology,7.39,2,14.78,Pending,39,Premium,S06,dianna.wilson@example.com, 
T10293,NZ-18565,2016-11-20,2016-11-20 18:51:34,East,Columbus,Furniture,28.99,3,86.97,Failed,50,Basic,S07,nick.zandusky@example.com,nick49
T14076,DK-12895,2017-11-15,2017-11-15 08:21:36,South,Miramar,Furniture,84.78,4,339.136,Pending,46,Premium,S07,dana.kaydos@example.com,dana16
T17428,MH-17440,2014-03-17,2014-03-17 16:37:49,South,Jackson,Office Supplies,3.81,3,11.43,Pending,51,Basic,S01,mark.haberlin@example.com,mark16
T12274,JL-15850,2015-03-06,2015-03-06 18:06:51,West,San Francisco,Technology,,2,1119.984,Failed,51,Basic,S07,john.lucas@example.com,john71
T13527,SU-20665,2017-12-10,2017-12-10 17:21:26,South,Jackson,Technology,12.99,3,38.97,Pending,43,Premium,S07,stephanie.ulpright@example.com,stephanie24
T13569,JK-15640,2017-07-03,2017-07-03 11:35:34,West,Seattle,Technology,29.99,2,59.98,,58,Basic,S03,jim.kriz@example.com,jim87
T14185,AG-10300,2016-12-05,2016-12-05 14:31:04,East,Franklin,Furniture,81.94,1,81.94,Failed,47,Basic,S01,aleksandra.gannaway@example.com,aleksandra84
T18215,ML-17395,2015-09-25,2015-09-25 11:26:04,South,Murfreesboro,Office Supplies,10.48,1,10.48,Completed,45,Free,S03,marina.lichtenstein@example.com,marina43
T18293,LC-16885,2015-12-11,2015-12-11 17:04:39,East,Troy,Office Supplies,3.44,3,10.332,Pending,35,Premium,S04,lena.creighton@example.com,lena59
T18269,LP-17095,2017-01-30,2017-01-30 20:07:42,Central,Aurora,Office Supplies,7.92,4,31.68,Failed,19,Basic,S05,liz.preis@example.com,liz80
T39906,CK-12325,2017-02-17,2017-02-17 20:26:59,East,Troy,Furniture,91.19,5,455.97,Failed,63,Basic,S07,christine.kargatis@example.com,christine35
T14686,GB-14530,2016-08-29,2016-08-29 13:49:33,East,Philadelphia,Office Supplies,1.74,2,3.486,Completed,63,Basic,S03,george.bell@example.com,george87
T18255,DK-12895,2017-08-12,2017-08-12 13:55:56,West,Seattle,Office Supplies,48.04,4,192.16,Pending,28,Free,S12,dana.kaydos@example.com,dana39
T16213,MB-17305,2017-11-12,2017-11-12 18:23:02,West,Longview,Office Supplies,6.08,3,18.24,Failed,41,Free,S08,maria.bertelson@example.com,maria99
T12791,BM-11650,2014-09-21,2014-09-21 21:29:27,Central,Omaha,Office Supplies,12.98,2,25.96,Failed,32,Premium,S03,brian.moss@example.com,brian32
T17083,JE-15715,2016-09-02,2016-09-02 20:52:52,South,Charlotte,Office Supplies,3.44,5,17.22,Failed,22,Basic,S11,joe.elijah@example.com,joe89
T14248,LS-16975,2017-11-28,2017-11-28 18:45:52,East,Baltimore,Furniture,4.18,5,20.9,,62,Premium,S02,lindsay.shagiari@example.com,lindsay69
T18395,EJ-14155,2016-12-01,2016-12-01 17:59:53,East,Franklin,Office Supplies,300.65,3,901.95,Pending,49,Premium,S02,eva.jacobs@example.com,eva68
T16713,DB-13060,2017-12-14,2017-12-14 13:06:00,Central,Skokie,Furniture,44.39,6,266.352,,69,Premium,S12,dave.brooks@example.com,dave13
T18818,PW-19240,2015-11-23,2015-11-23 10:03:39,East,Wilmington,Office Supplies,8.28,2,16.56,Completed,36,Basic,S10,pierre.wener@example.com,pierre45
T10237,DB-13120,2017-11-12,2017-11-12 09:00:06,West,Santa Clara,Office Supplies,5.28,2,10.56,Pending,43,Basic,S11,david.bremer@example.com,david66
T19481,SS-20410,2014-09-07,2014-09-07 11:23:16,Central,Oswego,Office Supplies,61.0,5,304.99,Pending,56,Basic,S12,shahid.shariari@example.com,shahid91
T19625,ME-17725,2017-06-29,2017-06-29 12:34:11,Central,Dallas,Furniture,102.44,3,307.314,Completed,36,Basic,S03,max.engle@example.com,max98
T17920,Dp-13240,2017-09-15,2017-09-15 12:50:49,East,Waterbury,Office Supplies,19.31,2,38.62,Pending,63,Premium,S11,dean.percer@example.com,dean7
T18767,BB-11545,2015-11-21,2015-11-21 14:52:25,Central,Fort Worth,Office Supplies,8.2,3,24.588,,48,Premium,S03,brenda.bowman@example.com,brenda72
T18809,JF-15190,2017-10-26,2017-10-26 19:14:00,East,Philadelphia,Technology,23.73,5,118.65,Failed,22,Premium,S09,jamie.frazer@example.com,jamie15
T15822,CS-12175,2017-05-12,2017-05-12 13:33:18,West,San Francisco,Office Supplies,7.77,1,7.77,Completed,18,Free,S12,charles.sheldon@example.com,charles20
T15036,SC-20260,2014-04-06,2014-04-06 13:08:23,West,Seattle,Furniture,217.85,3,653.55,Pending,51,Free,S02,scott.cohen@example.com,scott69
T15520,MS-17980,2017-12-04,2017-12-04 09:55:39,East,Philadelphia,Office Supplies,4.46,3,13.392,Failed,65,Basic,S02,michael.stewart@example.com,michael27
T11728,FM-14215,2017-04-29,2017-04-29 19:28:43,East,Dublin,Furniture,,5,1048.35,Pending,32,Basic,S05,filia.mcadams@example.com,filia88
T19639,EP-13915,2017-11-12,2017-11-12 12:38:15,West,Los Angeles,Office Supplies,5.78,2,11.56,Failed,25,Basic,S11,emily.phan@example.com,emily95
T10368,MK-17905,2016-10-21,2016-10-21 16:34:44,East,Manchester,Office Supplies,3.68,2,7.36,Failed,63,Basic,S11,michael.kennedy@example.com,michael91
T10725,SC-20695,2016-07-07,2016-07-07 16:12:48,South,Hialeah,Office Supplies,6.51,7,45.584,,68,Free,S04,steve.chapman@example.com,steve3
T18526,SP-20920,2017-03-16,2017-03-16 20:05:40,East,Columbus,Furniture,8.54,6,51.264,Completed,70,Free,S01,susan.pistek@example.com,susan32
T14247,LS-16975,2017-11-28,2017-11-28 17:07:57,East,Baltimore,Furniture,209.84,5,1049.2,Pending,70,Free,S06,lindsay.shagiari@example.com,lindsay27
T18038,BF-11275,2017-07-10,2017-07-10 11:47:26,South,Columbus,Office Supplies,13.97,3,41.91,,34,Basic,S05,beth.fritzler@example.com,beth13
T13445,JO-15145,2016-07-29,2016-07-29 18:54:01,East,Philadelphia,Office Supplies,42.39,2,84.784,Completed,21,Premium,S06,,jack87
T15076,SV-20365,2014-04-20,2014-04-20 10:01:06,Central,Houston,Furniture,148.82,5,744.1,Failed,29,Premium,S11,seth.vernon@example.com,seth80
T18906,SU-20665,2016-07-01,2016-07-01 10:30:25,East,New York City,Technology,10.28,3,30.84,Pending,32,Free,S03,stephanie.ulpright@example.com,stephanie6
T11639,TB-21280,2016-05-26,2016-05-26 14:57:16,East,Washington,Office Supplies,6.48,3,19.44,Failed,50,Premium,S04,toby.braunhardt@example.com,toby18
T15126,DM-13015,2014-09-14,2014-09-14 16:43:22,East,New York City,Office Supplies,9.78,7,68.46,Pending,20,Free,S08,darrin.martin@example.com,darrin61
T10669,RP-19390,2014-12-24,24/12/2014 19.51,East,Cleveland,Furniture,6.07,5,30.36,Failed,20,Premium,S03,resi.pölking@example.com,resi65
T15649,AJ-10795,2017-07-17,2017-07-17 16:27:12,West,Apple Valley,Office Supplies,6.48,5,32.4,Pending,64,Basic,S12,anthony.johnson@example.com,anthony92
T10512,LS-17245,2017-11-26,2017-11-26 15:40:50,Central,Gladstone,Technology,19.02,2,38.04,Failed,69,Premium,S04,lynn.smith@example.com,lynn27
T12367,EH-13990,2014-11-24,24/11/2014 18.08,West,Sacramento,Furniture,120.71,1,120.712,Pending,25,Free,S11,erica.hackney@example.com,erica53
T10312,BP-11185,2016-09-12,2016-09-12 10:28:02,West,Arvada,Furniture,15.23,1,15.232,Failed,60,Free,S02,ben.peterman@example.com,ben60
T15786,JK-16090,2017-10-02,2017-10-02 13:46:17,West,Springfield,Office Supplies,6.51,6,39.072,Failed,38,Basic,S07,juliana.krohn@example.com,juliana83
T16688,HG-15025,2015-05-14,2015-05-14 15:02:25,West,Los Angeles,Office Supplies,279.48,4,1117.92,Failed,28,Basic,S02,hunter.glantz@example.com,hunter1
T12509,MY-17380,2017-03-02,2017-03-02 14:32:04,West,Los Angeles,Technology,65.59,3,196.776,Completed,48,Premium,S03,maribeth.yedwab@example.com,maribeth27
T17623,RB-19435,2014-11-25,2014-11-25 15:30:56,West,Los Angeles,Office Supplies,2.48,3,7.44,Completed,48,Premium,S01,richard.bierner@example.com,richard4
T12732,FH-14350,2017-02-13,2017-02-13 08:00:30,West,Seattle,Furniture,107.53,1,107.53,Completed,61,Premium,S05,fred.harton@example.com,fred92
T11582,NP-18325,2015-08-09,2015-08-09 09:13:00,East,New York City,Office Supplies,20.98,2,41.96,Completed,61,Free,S05,,naresj62
T19154,KM-16720,2015-09-24,2015-09-24 12:31:33,West,Avondale,Office Supplies,2.35,7,16.464,Pending,62,Free,S08,kunst.miller@example.com, 
T13175,EP-13915,2017-11-11,2017-11-11 14:31:58,Central,Detroit,Office Supplies,25.98,7,181.86,Pending,38,Premium,S07,emily.phan@example.com,emily67
T10719,CK-12325,2014-06-02,2014-06-02 13:36:18,West,Orem,Office Supplies,19.94,3,59.808,Completed,68,Free,S03,christine.kargatis@example.com,christine20
T16712,PJ-19015,2017-08-18,2017-08-18 11:41:59,East,Columbus,Office Supplies,,3,9.912,Pending,58,Free,S12,pauline.johnson@example.com, 
T17494,CC-12475,2017-09-11,2017-09-11 08:47:07,Central,Houston,Furniture,102.44,5,512.19,Pending,50,Basic,S10,cindy.chapman@example.com,cindy32
T14222,TB-21400,2017-06-11,2017-06-11 08:53:38,West,Seattle,Technology,77.16,5,385.8,Failed,35,Basic,S04,tom.boeckenhauer@example.com,tom34
T12309,BC-11125,2017-06-11,2017-06-11 11:20:12,West,Peoria,Furniture,280.79,1,280.792,Failed,24,Free,S09,becky.castell@example.com,becky8
T12965,AY-10555,2017-12-16,2017-12-16 09:38:26,West,Oceanside,Office Supplies,4.86,5,24.32,Pending,69,Premium,S08,andy.yotov@example.com,andy18
T15591,DB-13615,2016-12-08,2016-12-08 13:44:06,West,San Francisco,Office Supplies,176.19,2,352.38,Pending,35,Basic,S11,doug.bickford@example.com,doug14
T17999,BS-11365,2014-05-04,2014-05-04 11:34:25,West,Seattle,Furniture,1.74,7,12.18,Completed,60,Free,S08,bill.shonely@example.com,bill29
T19162,AG-10900,2016-12-08,2016-12-08 13:44:21,Central,Eau Claire,Furniture,57.98,7,405.86,Completed,31,Basic,S11,arthur.gainer@example.com,arthur65
T19595,HZ-14950,2017-09-14,2017-09-14 16:01:39,East,New York City,Office Supplies,5.78,2,11.56,Completed,58,Premium,S08,henia.zydlo@example.com,henia24
T12392,SG-20605,2015-12-06,2015-12-06 10:50:32,East,New York City,Technology,179.99,9,1619.91,Failed,53,Premium,S04,speros.goranitis@example.com,speros21
T19034,SC-20095,2014-09-02,2014-09-02 18:46:38,South,Fayetteville,Office Supplies,896.99,2,1793.98,Pending,69,Free,S05,sanjit.chand@example.com,sanjit90
T13137,LS-16975,2017-11-12,2017-11-12 18:37:07,Central,Dallas,Technology,67.99,1,67.992,Completed,28,Free,S02,lindsay.shagiari@example.com,lindsay36
T16151,RM-19375,2016-04-08,2016-04-08 12:11:06,South,Columbus,Furniture,70.98,5,354.9,Pending,69,Premium,S11,raymond.messe@example.com,raymond35
T17724,AR-10345,2015-09-10,2015-09-10 13:31:13,Central,Austin,Furniture,179.89,1,179.886,Pending,65,Premium,S08,alex.russell@example.com,alex53
T13552,ME-17320,2016-03-29,2016-03-29 13:38:22,Central,Chicago,Furniture,140.69,6,844.116,Failed,65,Basic,S10,maria.etezadi@example.com,maria96
T19689,PG-18895,2017-06-20,2017-06-20 14:36:49,South,Richmond,Office Supplies,6.48,5,32.4,Pending,28,Free,S10,paul.gonzalez@example.com,paul89
T17140,SS-20875,2015-11-20,2015-11-20 10:22:12,South,Miami,Furniture,96.78,3,290.352,Failed,36,Premium,S01,sung.shariari@example.com,sung55
T16234,JF-15415,2017-09-11,2017-09-11 08:36:22,West,Seattle,Office Supplies,6.48,11,71.28,Completed,47,Basic,S04,jennifer.ferguson@example.com,jennifer38
T14655,KT-16480,2017-06-24,2017-06-24 10:33:25,West,San Francisco,Office Supplies,2.88,1,2.88,Completed,50,Premium,S05,kean.thornton@example.com,kean73
T16917,NP-18700,2014-12-22,2014-12-22 21:10:21,Central,Chicago,Office Supplies,31.01,4,124.032,Completed,31,Free,S03,nora.preis@example.com,nora67
T17735,GM-14500,2017-09-15,2017-09-15 17:22:26,West,Seattle,Office Supplies,4.14,3,12.42,Pending,42,Free,S10,gene.mcclure@example.com,gene36
T16325,NB-18655,2015-10-29,2015-10-29 21:47:52,West,San Francisco,Office Supplies,6.68,5,33.4,Completed,65,Premium,S08,nona.balk@example.com,nona6
T11769,CC-12685,2014-03-22,2014-03-22 19:39:59,South,Greensboro,Office Supplies,10.29,5,51.465,Failed,54,Premium,S07,craig.carroll@example.com,craig82
T15189,ZC-21910,2015-09-13,2015-09-13 19:56:02,Central,Columbus,Furniture,216.6,7,1516.2,Completed,27,Free,S02,zuschuss.carroll@example.com,zuschuss11
T13797,EJ-13720,2014-01-27,2014-01-27 19:07:12,West,San Diego,Office Supplies,9.11,4,36.44,Completed,70,Basic,S12,ed.jacobs@example.com,ed37
T19626,ME-17725,2017-06-29,2017-06-29 15:50:30,Central,Dallas,Furniture,136.67,3,409.9992,Completed,32,Free,S08,max.engle@example.com,max21
T12006,RW-19630,2014-12-31,2014-12-31 09:05:51,Central,Columbia,Office Supplies,4.24,7,29.68,Completed,66,Premium,S08,rob.williams@example.com,rob2
T11921,EH-13765,2017-08-17,2017-08-17 19:34:38,East,Watertown,Furniture,231.28,2,462.564,Failed,30,Premium,S10,edward.hooks@example.com,edward85
T10191,MP-17470,2015-10-12,2015-10-12 20:17:21,East,New York City,Technology,11.96,6,71.76,Failed,25,Basic,S05,mark.packer@example.com,mark93
T15952,CB-12535,2017-03-05,2017-03-05 18:04:40,South,Southaven,Office Supplies,39.06,6,234.36,Pending,58,Basic,S03,claudia.bergmann@example.com,claudia42
T15187,EH-14125,2015-11-27,2015-11-27 16:42:31,East,Philadelphia,Technology,93.59,8,748.752,Pending,46,Free,S02,eugene.hildebrand@example.com,eugene92
T19630,MM-17920,2014-01-13,2014-01-13 17:50:49,East,Newark,Office Supplies,1.72,2,3.438,Pending,32,Premium,S05,michael.moore@example.com,michael27
T14243,ME-17320,2016-04-04,2016-04-04 21:53:58,South,Springfield,Technology,49.99,3,149.97,Failed,37,Free,S11,maria.etezadi@example.com,maria47
T18859,JW-15220,2017-10-13,2017-10-13 20:24:04,West,Sacramento,Office Supplies,1016.79,5,5083.96,Failed,53,Premium,S02,jane.waco@example.com,jane58
T14244,ME-17320,2016-04-04,2016-04-04 18:56:31,South,Springfield,Office Supplies,9.27,3,27.81,Failed,45,Basic,S12,maria.etezadi@example.com,maria86
T19818,AG-10495,2015-06-08,2015-06-08 09:55:12,South,Saint Petersburg,Furniture,24.74,7,173.208,Completed,39,Premium,S04,,andrew73
T30413,BF-10975,2014-07-14,2014-07-14 18:21:51,East,New York City,Office Supplies,5.98,3,17.94,Failed,23,Basic,S10,barbara.fisher@example.com,barbara13
